id,cidade,estado,sigla,codigo,gentilico,latitude,longitude,populacao,area,densidade
1160,Bernardo do Mearim,Maranhão,MA,2101939,bernardense,-4.7028065,-44.6818377,6043,247.22,24.4
1161,Boa Vista do Gurupi,Maranhão,MA,2101970,boa-vistense,-1.7970983,-46.3078746,9287,404.24,23.0
1162,Bom Jardim,Maranhão,MA,2102002,bom-jardinense,-3.5422595,-45.6091705,41630,6590.53,6.3
1163,Bom Jesus das Selvas,Maranhão,MA,2102036,bom-jesuense,-4.481794,-46.855523,34028,2679.07,12.7
1164,Bom Lugar,Maranhão,MA,2102077,bom-lugarense,-4.3920121,-45.0373171,16294,445.48,36.6
1165,Brejo,Maranhão,MA,2102101,brejense,-3.6566004,-42.7857583,36397,1074.24,33.9
1166,Brejo de Areia,Maranhão,MA,2102150,brejareiense,-4.3709882,-45.5629394,9188,986.04,9.3
1167,Buriti,Maranhão,MA,2102200,buritiense,-3.8925237,-42.941698,28678,1473.96,19.5
1168,Buriti Bravo,Maranhão,MA,2102309,buriti-bravense,-5.8327847,-43.8356779,23884,1582.55,15.1
1169,Buriticupu,Maranhão,MA,2102325,buriticupuense,-4.4890121,-46.3240951,72358,2544.86,28.4
1170,Buritirana,Maranhão,MA,2102358,buritiranense,-5.523172,-47.058302,15430,818.42,18.9
1171,Cachoeira Grande,Maranhão,MA,2102374,cachoeirense,-3.1417099,-43.9055155,9431,864.81,10.9
1172,Cajapió,Maranhão,MA,2102408,cajapioense,-2.871455,-44.5878439,11177,545.24,20.5
1173,Cajari,Maranhão,MA,2102507,cajariense,-3.3783943,-45.0373171,19379,662.07,29.3
1174,Campestre do Maranhão,Maranhão,MA,2102556,campestrino,-6.1539215,-47.2533007,14374,615.38,23.4
1175,Cândido Mendes,Maranhão,MA,2102606,cândido-mendense,-1.6204434,-45.7142063,20178,1634.86,12.3
1176,Cantanhede,Maranhão,MA,2102705,cantanhedense,-3.5968727,-44.2857937,21995,773.01,28.5
1177,Capinzal do Norte,Maranhão,MA,2102754,capinzalense,-4.6885503,-44.2857937,10934,590.53,18.5
1178,Carolina,Maranhão,MA,2102804,carolinense,-7.1765167,-47.2923893,24322,6441.6,3.8
1179,Carutapera,Maranhão,MA,2102903,carutaperense,-1.3464282,-46.018188,23807,1260.98,18.9
1180,Caxias,Maranhão,MA,2103000,caxiense,-4.8654138,-43.3619983,164880,5196.77,31.7
1181,Cedral,Maranhão,MA,2103109,cedralense,-1.9978811,-44.535175,10675,281.25,38.0
1182,Central do Maranhão,Maranhão,MA,2103125,centralense,-2.1968603,-44.8293263,8673,319.05,27.2
1183,Centro do Guilherme,Maranhão,MA,2103158,centroguilhermense,-2.4468901,-46.0403617,13458,1167.85,11.5
1184,Centro Novo do Maranhão,Maranhão,MA,2103174,centronovense,-2.1408652,-46.1245975,21622,8401.41,2.6
1185,Chapadinha,Maranhão,MA,2103208,chapadinhense,-3.7415256,-43.360096,79675,3247.39,24.5
1186,Cidelândia,Maranhão,MA,2103257,cidelandense,-5.1729785,-47.7829144,14697,1464.03,10.0
1187,Codó,Maranhão,MA,2103307,codoense,-4.4605557,-43.88945,122859,4361.34,28.2
1188,Coelho Neto,Maranhão,MA,2103406,coelho-netense,-4.2596751,-43.0182166,49435,975.54,50.7
1189,Colinas,Maranhão,MA,2103505,colinense,-6.0269888,-44.2467971,41178,1980.55,20.8
1190,Conceição do Lago-Açu,Maranhão,MA,2103554,lagoaçuense,-3.802312,-44.813111,16237,733.23,22.1
1191,Coroatá,Maranhão,MA,2103604,coroataense,-4.1283534,-44.1303057,65296,2263.77,28.8
1192,Cururupu,Maranhão,MA,2103703,cururupuense,-1.8303572,-44.813111,32695,1256.88,26.0
1193,Davinópolis,Maranhão,MA,2103752,davinopolitano,-5.5939018,-47.3119448,12908,335.77,38.4
1194,Dom Pedro,Maranhão,MA,2103802,dom-pedrense,-5.0383364,-44.4374585,23350,358.49,65.1
1195,Duque Bacelar,Maranhão,MA,2103901,bacelarense,-4.105694,-42.9806087,11349,317.92,35.7
1196,Esperantinópolis,Maranhão,MA,2104008,esperantinopense,-4.8734711,-44.8813216,17241,452.44,38.1
1197,Estreito,Maranhão,MA,2104057,estreitense,-6.5611738,-47.4434426,41946,2718.98,15.4
1198,Feira Nova do Maranhão,Maranhão,MA,2104073,nova-feirense,-6.963914,-46.6798825,8504,1473.41,5.8
1199,Fernando Falcão,Maranhão,MA,2104081,fernandense,-6.2500843,-45.3745358,10360,5086.59,2.0
1200,Formosa da Serra Negra,Maranhão,MA,2104099,formosense,-6.4405591,-46.1919972,19089,3690.61,5.2
1201,Fortaleza dos Nogueiras,Maranhão,MA,2104107,fortalezense,-6.96457,-46.1703246,12631,1853.99,6.8
1202,Fortuna,Maranhão,MA,2104206,fortunense,-5.7060482,-44.0579882,15552,695.0,22.4
1203,Godofredo Viana,Maranhão,MA,2104305,godofredense,-1.4141922,-45.7731763,11819,720.13,16.4
1204,Gonçalves Dias,Maranhão,MA,2104404,gonçalvino,-5.1547158,-44.2994055,17934,883.59,20.3
1205,Governador Archer,Maranhão,MA,2104503,archense,-5.0249185,-44.2703035,10840,445.86,24.3
1206,Governador Edison Lobão,Maranhão,MA,2104552,edison-lobense,-5.7082871,-47.3315076,18296,615.86,29.7
1207,Governador Eugênio Barros,Maranhão,MA,2104602,eugênio-barrense,-5.3912162,-44.0579882,16828,816.99,20.6
1208,Governador Luiz Rocha,Maranhão,MA,2104628,luiz-rochense,-5.5308442,-44.0770134,7807,373.16,20.9
1209,Governador Newton Bello,Maranhão,MA,2104651,newton-belense,-3.4311208,-45.9420118,10180,1144.07,8.9
1210,Governador Nunes Freire,Maranhão,MA,2104677,nunes-freirense,-2.1285961,-45.8888303,25577,1037.13,24.7
1211,Graça Aranha,Maranhão,MA,2104701,graçaranhense,-5.4157199,-44.3047285,6262,271.45,23.1
1212,Grajaú,Maranhão,MA,2104800,grajauense,-5.8248093,-46.1594921,69527,8863.57,7.8
1213,Guimarães,Maranhão,MA,2104909,vimaranense,-2.1327489,-44.6021964,12030,479.57,25.1
1214,Humberto de Campos,Maranhão,MA,2105005,humbertoense,-2.6556009,-43.5606946,28717,1714.22,16.8
1215,Icatu,Maranhão,MA,2105104,icatuense,-2.6730883,-43.8290988,27113,1124.73,24.1
1216,Igarapé do Meio,Maranhão,MA,2105153,igarapeense,-3.6784541,-45.1120424,14177,368.69,38.5
1217,Igarapé Grande,Maranhão,MA,2105203,igarapé-grandense,-4.5992786,-44.831834,11320,346.1,32.7
1218,Imperatriz,Maranhão,MA,2105302,imperatrizense,-5.5205646,-47.4718463,258682,1368.99,189.0
1219,Itaipava do Grajaú,Maranhão,MA,2105351,itaipavense,-5.1432245,-45.7891788,16057,1238.91,13.0
1220,Itapecuru Mirim,Maranhão,MA,2105401,itapecuruense,-3.3994526,-44.351805,68203,1478.56,46.1
1221,Itinga do Maranhão,Maranhão,MA,2105427,itinguense,-4.1496339,-47.2142417,26000,3581.72,7.3
1222,Jatobá,Maranhão,MA,2105450,jatobaense,-5.8180412,-44.2248312,10153,591.38,17.2
1223,Jenipapo dos Vieiras,Maranhão,MA,2105476,jenipapoense,-5.3696137,-45.6358373,16515,1962.9,8.4
1224,João Lisboa,Maranhão,MA,2105500,joão-lisboense,-5.2287237,-47.1557087,23632,1135.21,20.8
1225,Joselândia,Maranhão,MA,2105609,joselandense,-5.020262,-44.7381432,16168,703.51,23.0
1226,Junco do Maranhão,Maranhão,MA,2105658,juncoense,-1.878687,-46.0717757,3432,564.54,6.1
1227,Lago da Pedra,Maranhão,MA,2105708,lago-pedrense,-4.5702218,-45.1323252,50266,1240.44,40.5
1228,Lago do Junco,Maranhão,MA,2105807,juncoense,-4.5267268,-44.9813452,10840,328.53,33.0
1229,Lago dos Rodrigues,Maranhão,MA,2105948,lago-rodriguense,-4.6207379,-44.9440129,8873,220.78,40.2
1230,Lago Verde,Maranhão,MA,2105906,lago-verdense,-3.9764989,-44.8879576,16257,623.24,26.1
1231,Lagoa do Mato,Maranhão,MA,2105922,lagoense,-6.0769541,-43.5222313,11250,1512.99,7.4
1232,Lagoa Grande do Maranhão,Maranhão,MA,2105963,lagoa-grandense,-4.9099456,-45.4121561,11394,744.2,15.3
1233,Lajeado Novo,Maranhão,MA,2105989,lajeadense,-6.1857787,-47.0297069,7550,1064.46,7.1
1234,Lima Campos,Maranhão,MA,2106003,lima-campense,-4.5187122,-44.4667624,11893,321.93,36.9
1235,Loreto,Maranhão,MA,2106102,lorentense,-7.2573425,-45.2243578,12157,3596.84,3.4
1236,Luís Domingues,Maranhão,MA,2106201,luís-dominguense,-1.3429723,-45.8659561,6951,472.3,14.7
1237,Magalhães de Almeida,Maranhão,MA,2106300,magalhense,-3.3926941,-42.2121181,19826,433.15,45.8
1238,Maracaçumé,Maranhão,MA,2106326,maracaçumeense,-2.0490687,-45.9605795,21395,635.82,33.6
1239,Marajá do Sena,Maranhão,MA,2106359,marajaense,-4.7378979,-45.5629394,7792,1402.59,5.6
1240,Maranhãozinho,Maranhão,MA,2106375,maranhãozinense,-2.3717684,-45.9420118,16265,760.95,21.4
1241,Mata Roma,Maranhão,MA,2106409,mata-romense,-3.620331,-43.1157605,16829,548.55,30.7
1242,Matinha,Maranhão,MA,2106508,matinhense,-3.0699145,-45.0186548,23370,410.63,56.9
1243,Matões,Maranhão,MA,2106607,matoense,-5.5182252,-43.202077,33782,2107.4,16.0
1244,Matões do Norte,Maranhão,MA,2106631,norte-matõense,-3.7621216,-44.5125127,16745,794.65,21.1
1245,Milagres do Maranhão,Maranhão,MA,2106672,milagrense,-3.5060154,-42.7466993,8464,634.38,13.3
1246,Mirador,Maranhão,MA,2106706,miradoense,-6.4711041,-44.9253354,21015,8521.08,2.5
1247,Miranda do Norte,Maranhão,MA,2106755,mirandense-do-norte,-3.5234822,-44.5125127,28381,341.11,83.2
1248,Mirinzal,Maranhão,MA,2106805,mirinzalense,-2.0694481,-44.7834437,14962,687.75,21.8
1249,Monção,Maranhão,MA,2106904,monçonense,-3.4551234,-45.3369459,33434,1239.91,27.0
1250,Montes Altos,Maranhão,MA,2107001,monte-altense,-5.8725132,-47.0193913,9160,1488.34,6.2
1251,Morros,Maranhão,MA,2107100,morroense,-3.0031042,-43.7142484,19433,1712.71,11.3
1252,Nina Rodrigues,Maranhão,MA,2107209,ninense,-3.4682589,-43.9138068,14454,542.37,26.6
1253,Nova Colinas,Maranhão,MA,2107258,nova-colinense,-7.1538192,-46.2474381,5384,743.09,7.2
1254,Nova Iorque,Maranhão,MA,2107308,nova-iorquino,-6.7357524,-44.0456618,4683,976.87,4.8
1255,Nova Olinda do Maranhão,Maranhão,MA,2107357,novaolindense,-2.869888,-45.9800848,20928,2452.62,8.5
1256,Olho d'Água das Cunhãs,Maranhão,MA,2107407,olho-daguense,-4.0963763,-45.1120424,19505,695.33,28.1
1257,Olinda Nova do Maranhão,Maranhão,MA,2107456,olindense,-2.9825778,-45.0186548,14701,199.88,73.5
1258,Paço do Lumiar,Maranhão,MA,2107506,luminense,-2.5169408,-44.1022762,122197,126.8,963.7
1259,Palmeirândia,Maranhão,MA,2107605,palmeirandense,-2.6794855,-45.0373171,19722,532.16,37.1
1260,Paraibano,Maranhão,MA,2107704,paraibanense,-6.4228743,-43.9055155,21386,530.52,40.3
1261,Parnarama,Maranhão,MA,2107803,parnaramense,-5.6868985,-43.1078361,34907,3240.49,10.8
1262,Passagem Franca,Maranhão,MA,2107902,passagense,-6.1772099,-43.7796156,19019,1358.33,14.0
1263,Pastos Bons,Maranhão,MA,2108009,pastos-bonense,-6.6469192,-44.2099791,19472,1635.32,11.9
1264,Paulino Neves,Maranhão,MA,2108058,paulinoense,-2.7238906,-42.5354668,16035,979.74,16.4
1265,Paulo Ramos,Maranhão,MA,2108108,paulo-ramense,-4.4446429,-45.2400565,21040,1168.61,18.0
1266,Pedreiras,Maranhão,MA,2108207,pedreirense,-4.5719163,-44.6009717,39229,261.72,149.9
1267,Pedro do Rosário,Maranhão,MA,2108256,pedro-rosariense,-2.957145,-45.3745358,25144,1753.87,14.3
1268,Penalva,Maranhão,MA,2108306,penalvense,-3.2913687,-45.1746825,38470,800.92,48.0
1269,Peri Mirim,Maranhão,MA,2108405,peri-miriense,-2.5676913,-44.8879576,14318,398.72,35.9
1270,Peritoró,Maranhão,MA,2108454,peritoroense,-4.3736848,-44.341447,23196,824.73,28.1
1271,Pindaré-Mirim,Maranhão,MA,2108504,pindareense,-3.6539901,-45.4309775,32941,273.53,120.4
1272,Pinheiro,Maranhão,MA,2108603,pinheirense,-2.5176989,-45.0797821,83387,1512.97,55.1
1273,Pio XII,Maranhão,MA,2108702,piodocense,-3.8925565,-45.164296,21485,545.14,39.4
1274,Pirapemas,Maranhão,MA,2108801,pirapemense,-3.7815423,-44.2099791,18625,688.76,27.0
1275,Poção de Pedras,Maranhão,MA,2108900,poção-pedrense,-4.7512547,-44.9433525,17873,990.42,18.0
1276,Porto Franco,Maranhão,MA,2109007,porto-franquino,-6.3421356,-47.3965984,23885,1417.49,16.9
1277,Porto Rico do Maranhão,Maranhão,MA,2109056,porto-riquense,-1.9064005,-44.6442629,5975,248.63,24.0
1278,Presidente Dutra,Maranhão,MA,2109106,presidutrense,-5.2901917,-44.4953762,47804,771.57,62.0
1279,Presidente Juscelino,Maranhão,MA,2109205,juscelinense,-3.1336677,-44.0579882,12734,355.89,35.8
1280,Presidente Médici,Maranhão,MA,2109239,medicense,-2.3079132,-45.7900209,7015,437.69,16.0
1281,Presidente Sarney,Maranhão,MA,2109270,sarneyense,-2.5932516,-45.3644861,18918,724.15,26.1
1282,Presidente Vargas,Maranhão,MA,2109304,presidentino,-3.3757601,-43.981812,11193,330.77,33.8
1283,Primeira Cruz,Maranhão,MA,2109403,primeira-cruzense,-2.5122448,-43.4406708,15315,1334.73,11.5
1284,Raposa,Maranhão,MA,2109452,raposense,-2.4358675,-44.0865232,30761,79.82,385.4
1285,Riachão,Maranhão,MA,2109502,riachãoense,-7.3649492,-46.6158618,20195,6373.03,3.2
1286,Ribamar Fiquene,Maranhão,MA,2109551,fiquenense,-5.9593314,-47.2533007,7791,733.83,10.6
1287,Rosário,Maranhão,MA,2109601,rosariense,-2.9410215,-44.2493388,42740,648.0,66.0
1288,Sambaíba,Maranhão,MA,2109700,sambaibense,-7.3969036,-45.5629394,5671,2478.7,2.3
1289,Santa Filomena do Maranhão,Maranhão,MA,2109759,santa-filomenense,-5.5299877,-44.5878439,7773,623.21,12.5
1290,Santa Helena,Maranhão,MA,2109809,santa-helenense,-2.4079614,-45.4121561,42130,2188.95,19.2
1291,Santa Inês,Maranhão,MA,2109908,santa-inesense,-3.6644286,-45.3839708,89044,786.69,113.2
1292,Santa Luzia,Maranhão,MA,2110005,santa-luziense,-3.9697934,-45.6635644,72667,4837.04,15.0
1293,Santa Luzia do Paruá,Maranhão,MA,2110039,santa-luziense-do-paruá,-2.512143,-45.8279734,25254,1010.48,25.0
1294,Santa Quitéria do Maranhão,Maranhão,MA,2110104,quiteriense,-3.497056,-42.5624365,25642,1434.76,17.9
1295,Santa Rita,Maranhão,MA,2110203,santa-ritense,-3.1806794,-44.2857937,37855,756.8,50.0
1296,Santana do Maranhão,Maranhão,MA,2110237,santanense,-3.1145207,-42.412604,13386,932.02,14.4
1297,Santo Amaro do Maranhão,Maranhão,MA,2110278,santamarense,-2.641231,-43.2134484,15846,1584.83,10.0
1298,Santo Antônio dos Lopes,Maranhão,MA,2110302,santo-antoense,-4.8546916,-44.5125127,14528,770.92,18.8
1299,São Benedito do Rio Preto,Maranhão,MA,2110401,são-beneditense,-3.3973936,-43.599128,18663,931.49,20.0
1300,São Bento,Maranhão,MA,2110500,são-bentuense,-2.8085572,-44.9813452,45211,458.05,98.7
1301,São Bernardo,Maranhão,MA,2110609,bernardense,-3.3709268,-42.4186435,28507,1006.92,28.3
1302,São Domingos do Azeitão,Maranhão,MA,2110658,são-dominguense,-6.8887225,-44.6254642,7392,960.93,7.7
1303,São Domingos do Maranhão,Maranhão,MA,2110708,são-dominguense,-5.5813904,-44.3826116,34376,1151.98,29.8
1304,São Félix de Balsas,Maranhão,MA,2110807,são-felense,-7.2387049,-44.9253354,4585,2032.36,2.3
1305,São Francisco do Brejão,Maranhão,MA,2110856,brejãoense,-5.1320353,-47.3315076,11798,745.61,15.8
1306,São Francisco do Maranhão,Maranhão,MA,2110906,são-franciscano,-6.2811553,-43.0971625,12210,2280.21,5.4
1307,São João Batista,Maranhão,MA,2111003,juanino ou joanino,-2.9805836,-44.7381432,20665,649.96,31.8
1308,São João do Carú,Maranhão,MA,2111029,caruense,-3.531726,-46.3816665,15808,908.08,17.4
1309,São João do Paraíso,Maranhão,MA,2111052,paraisense,-6.4110557,-46.9028375,11177,2053.84,5.4
1310,São João do Soter,Maranhão,MA,2111078,sotense,-5.1141832,-43.8096965,18543,1438.07,12.9
1311,São João dos Patos,Maranhão,MA,2111102,patoense,-6.4937893,-43.7039903,25929,1482.66,17.5
1312,São José de Ribamar,Maranhão,MA,2111201,ribamarense,-2.5503853,-44.070196,177687,180.23,985.9
1313,São José dos Basílios,Maranhão,MA,2111250,basiliense,-5.0502892,-44.5690225,7641,353.23,21.6
1314,São Luís,Maranhão,MA,2111300,são-luisense,-2.5391099,-44.2829046,1101884,582.97,1890.1
1315,São Luís Gonzaga do Maranhão,Maranhão,MA,2111409,gonzaguense,-4.3774492,-44.6698525,18856,909.16,20.7
1316,São Mateus do Maranhão,Maranhão,MA,2111508,são-mateuense,-4.0393582,-44.4706845,41529,783.22,53.0
1317,São Pedro da Água Branca,Maranhão,MA,2111532,agua-braquense,-5.0851009,-48.4295397,12690,720.45,17.6
1318,São Pedro dos Crentes,Maranhão,MA,2111573,são-pedrense,-6.8227933,-46.7865516,4668,979.63,4.8
1319,São Raimundo das Mangabeiras,Maranhão,MA,2111607,mangabeirense,-7.0534966,-45.6763443,18868,3521.52,5.4
1320,São Raimundo do Doca Bezerra,Maranhão,MA,2111631,são-raimundense,-5.0825028,-45.0933497,5237,419.35,12.5
1321,São Roberto,Maranhão,MA,2111672,são-robertense,-5.0145414,-45.0186548,6719,227.46,29.5
1322,São Vicente Ferrer,Maranhão,MA,2111706,vicentino,-2.8957151,-44.880631,22247,392.87,56.6
1323,Satubinha,Maranhão,MA,2111722,satubinhense,-3.9268571,-45.2618568,13914,441.81,31.5
1324,Senador Alexandre Costa,Maranhão,MA,2111748,alexandrecostense,-5.2726495,-43.981812,11141,426.44,26.1
1325,Senador La Rocque,Maranhão,MA,2111763,laroquense,-5.3032929,-47.0972424,14293,738.55,19.4
1326,Serrano do Maranhão,Maranhão,MA,2111789,serranense,-1.852646,-45.1157306,10253,1165.32,8.8
1327,Sítio Novo,Maranhão,MA,2111805,sitio-novense,-6.1206657,-46.5933382,18081,3114.87,5.8
1328,Sucupira do Norte,Maranhão,MA,2111904,sucupirense,-6.4460107,-44.2857937,10636,1074.44,9.9
1329,Sucupira do Riachão,Maranhão,MA,2111953,sucupirense,-6.463738,-43.5222313,5660,863.91,6.6
1330,Tasso Fragoso,Maranhão,MA,2112001,fragosense,-8.3870552,-45.8279734,8521,4382.98,1.9
1331,Timbiras,Maranhão,MA,2112100,timbirense,-4.1987071,-43.8673222,29124,1486.58,19.6
1332,Timon,Maranhão,MA,2112209,timonense,-5.0980798,-42.8333011,169107,1764.61,95.8
1333,Trizidela do Vale,Maranhão,MA,2112233,trizidelense,-4.5380763,-44.6283511,21998,292.04,75.3
1334,Tufilândia,Maranhão,MA,2112274,tufilandense,-3.7532049,-45.5818214,5840,271.01,21.5
1335,Tuntum,Maranhão,MA,2112308,tuntuense,-5.2550785,-44.6447,41832,3369.12,12.4
1336,Turiaçu,Maranhão,MA,2112407,turiense,-1.6689743,-45.3687326,35604,2592.17,13.7
1337,Turilândia,Maranhão,MA,2112456,turilandense,-2.1486275,-45.3745358,25619,1511.86,16.9
1338,Tutóia,Maranhão,MA,2112506,tutoiense,-2.7617805,-42.275917,58860,1566.09,37.6
1339,Urbano Santos,Maranhão,MA,2112605,urbano-santense,-3.2899333,-43.3680788,33122,1705.91,19.4
1340,Vargem Grande,Maranhão,MA,2112704,vargem-grandense,-3.7127631,-43.8673222,56510,1958.7,28.9
1341,Viana,Maranhão,MA,2112803,vianense,-3.2023658,-45.0373171,52441,1166.75,44.9
1342,Vila Nova dos Martírios,Maranhão,MA,2112852,vila-novense,-5.0676944,-48.1200592,13392,1188.78,11.3
1343,Vitória do Mearim,Maranhão,MA,2112902,vitoriense,-3.4603809,-44.8721875,32764,716.72,45.7
1344,Vitorino Freire,Maranhão,MA,2113009,vitorinense,-4.2884388,-45.2487108,31523,1193.39,26.4
1345,Zé Doca,Maranhão,MA,2114007,zé-doquense,-3.2329855,-46.1326778,51714,2140.11,24.2
2563,Água Branca,Paraíba,PB,2500106,agua branquense,-7.458069,-37.6599483,10234,236.61,43.3
2564,Aguiar,Paraíba,PB,2500205,aguiarense,-7.0866019,-38.2110938,5640,344.71,16.4
2565,Alagoa Grande,Paraíba,PB,2500304,alagoa-grandense,-7.0387635,-35.6310648,28496,320.56,88.9
2566,Alagoa Nova,Paraíba,PB,2500403,alagoa-novense,-7.063447,-35.7625241,20849,123.73,168.5
2567,Alagoinha,Paraíba,PB,2500502,alagoinhense,-6.9502454,-35.5110513,14489,96.98,149.4
2568,Alcantil,Paraíba,PB,2500536,alcantilense,-7.7060698,-36.0458437,5492,305.99,17.9
2569,Algodão de Jandaíra,Paraíba,PB,2500577,algodoense,-6.9039798,-36.0076213,2567,220.25,11.7
2570,Alhandra,Paraíba,PB,2500601,alhandrense,-7.4347697,-34.9114797,19588,182.66,107.2
2571,Amparo,Paraíba,PB,2500734,amparense,-7.552898,-37.0614998,2238,121.98,18.3
2572,Aparecida,Paraíba,PB,2500775,aparecidense,-6.7876373,-38.0419836,8347,295.71,28.2
2573,Araçagi,Paraíba,PB,2500809,araçagiense,-6.8093093,-35.3685679,16987,231.16,73.5
2574,Arara,Paraíba,PB,2500908,araraense,-6.8478887,-35.7625241,13470,99.11,135.9
2575,Araruna,Paraíba,PB,2501005,ararunense,-6.526157,-35.7625241,20312,241.3,84.2
2576,Areia,Paraíba,PB,2501104,areiense,-6.9686709,-35.7002289,22819,266.6,85.6
2577,Areia de Baraúnas,Paraíba,PB,2501153,baraunense,-7.1071356,-36.9648534,2128,112.09,19.0
2578,Areial,Paraíba,PB,2501203,areialense,-7.0400601,-35.9261021,6998,35.64,196.3
2579,Aroeiras,Paraíba,PB,2501302,aroeirense,-7.5453203,-35.7063659,19153,374.7,51.1
2580,Assunção,Paraíba,PB,2501351,assunçãoense,-7.0853716,-36.7172882,3990,126.43,31.6
2581,Baía da Traição,Paraíba,PB,2501401,baianense,-6.6900838,-34.93421,8993,102.64,87.6
2582,Bananeiras,Paraíba,PB,2501500,bananeirense,-6.7539919,-35.6331222,21318,257.75,82.7
2583,Baraúna,Paraíba,PB,2501534,baraunense,-6.643467,-36.2523767,4892,50.58,96.7
2584,Barra de Santa Rosa,Paraíba,PB,2501609,santa rosense,-6.7217118,-36.0599473,15384,775.65,19.8
2585,Barra de Santana,Paraíba,PB,2501575,barrasantense,-7.5491312,-35.9805528,8359,374.37,22.3
2586,Barra de São Miguel,Paraíba,PB,2501708,barrense,-7.6807866,-36.3064595,6036,595.21,10.1
2587,Bayeux,Paraíba,PB,2501807,baienense,-7.1315529,-34.9322771,96880,27.54,3518.3
2588,Belém,Paraíba,PB,2501906,belenense,-6.6956243,-35.5355638,17676,100.15,176.5
2589,Belém do Brejo do Cruz,Paraíba,PB,2502003,belenense do brejo do cruz,-6.1893013,-37.5396593,7342,601.17,12.2
2590,Bernardino Batista,Paraíba,PB,2502052,batistense,-6.4890977,-38.5585415,3501,50.63,69.2
2591,Boa Ventura,Paraíba,PB,2502102,boa-venturense,-7.4219014,-38.2176477,5366,170.58,31.5
2592,Boa Vista,Paraíba,PB,2502151,boavistense,-7.2639013,-36.2414091,7051,476.54,14.8
2593,Bom Jesus,Paraíba,PB,2502201,bom-jesuense,-6.8274679,-38.6424972,2561,46.17,55.5
2594,Bom Sucesso,Paraíba,PB,2502300,bom-sucessense,-6.4661824,-37.9360755,4975,184.1,27.0
2595,Bonito de Santa Fé,Paraíba,PB,2502409,bonitense,-7.3138144,-38.5136811,11917,228.33,52.2
2596,Boqueirão,Paraíba,PB,2502508,boqueirãoense,-7.4965076,-36.1545404,17804,374.52,47.5
2597,Borborema,Paraíba,PB,2502706,borboremense,-6.7990005,-35.5986093,5263,25.98,202.6
2598,Brejo do Cruz,Paraíba,PB,2502805,brejo-cruzense,-6.313056,-37.4894776,14122,399.02,35.4
2599,Brejo dos Santos,Paraíba,PB,2502904,brejo-santense,-6.3885043,-37.8300034,6449,93.85,68.7
2600,Caaporã,Paraíba,PB,2503001,caaporãense,-7.5007542,-34.9286096,21828,150.17,145.4
2601,Cabaceiras,Paraíba,PB,2503100,cabaceirense,-7.4640967,-36.3064595,5611,452.93,12.4
2602,Cabedelo,Paraíba,PB,2503209,cabedelense,-6.9877215,-34.8287221,67736,29.76,2275.8
2603,Cachoeira dos Índios,Paraíba,PB,2503308,cachoeirense (dos Índios),-6.9333378,-38.7158702,10244,193.07,53.1
2604,Cacimba de Areia,Paraíba,PB,2503407,cacimbense (de Areia),-7.1483489,-37.1901616,3682,220.38,16.7
2605,Cacimba de Dentro,Paraíba,PB,2503506,cacimbense (de Dentro),-6.6418188,-35.7927369,17187,168.11,102.2
2606,Cacimbas,Paraíba,PB,2503555,cacimbense,-7.1959531,-37.0614998,7173,126.54,56.7
2607,Caiçara,Paraíba,PB,2503605,caiçarense,-6.6164737,-35.4703284,7201,127.91,56.3
2608,Cajazeiras,Paraíba,PB,2503704,cajazeirense,-6.8897071,-38.5612185,61993,565.9,109.5
2609,Cajazeirinhas,Paraíba,PB,2503753,cajazeirinhense,-6.9512801,-37.7875287,3193,287.89,11.1
2610,Caldas Brandão,Paraíba,PB,2503803,caldas-brandense,-7.1279129,-35.3356518,6014,55.85,107.7
2611,Camalaú,Paraíba,PB,2503902,camalauense,-7.9024534,-36.8034921,6013,543.69,11.1
2612,Campina Grande,Paraíba,PB,2504009,campinense,-7.2290752,-35.8808337,409731,593.03,690.9
2613,Capim,Paraíba,PB,2504033,capiense,-6.9166507,-35.1675661,6523,78.79,82.8
2614,Caraúbas,Paraíba,PB,2504074,caraúbense,-7.8084931,-36.4797126,4162,497.2,8.4
2615,Carrapateira,Paraíba,PB,2504108,carrapateirense,-7.0316782,-38.3271112,2659,54.52,48.8
2616,Casserengue,Paraíba,PB,2504157,cassereguense,-6.7806274,-35.8177383,7468,201.38,37.1
2617,Catingueira,Paraíba,PB,2504207,catingueirense,-7.1257813,-37.6077239,4932,529.46,9.3
2618,Catolé do Rocha,Paraíba,PB,2504306,catoleense,-6.3479431,-37.7459831,30546,552.11,55.3
2619,Caturité,Paraíba,PB,2504355,caturiteense,-7.4324336,-36.0675952,4852,118.08,41.1
2620,Conceição,Paraíba,PB,2504405,conceiçãoense,-7.5534945,-38.5039794,18982,579.44,32.8
2621,Condado,Paraíba,PB,2504504,condadense,-6.8967239,-37.6173695,6654,262.31,25.4
2622,Conde,Paraíba,PB,2504603,condense,-7.2893545,-34.8403408,24670,172.74,142.8
2623,Congo,Paraíba,PB,2504702,congoense,-7.8114767,-36.6309842,4786,333.47,14.4
2624,Coremas,Paraíba,PB,2504801,coremense,-7.0174314,-37.9446335,15445,379.49,40.7
2625,Coxixola,Paraíba,PB,2504850,coxixolense,-7.6310638,-36.6309842,1921,169.88,11.3
2626,Cruz do Espírito Santo,Paraíba,PB,2504900,Santo espírito-santense,-7.1394306,-35.0860365,17319,191.1,90.6
